Tpeak,FWHM(eV)
0.1260502286902292, 151.44055944055944
0.15533671517671555, 151.186013986014
0.1846402286902291, 150.86783216783218
0.20419576923076965, 150.58146853146854
0.24328982328482374, 150.07237762237762
0.2725848232848238, 149.78601398601398
0.2921318503118506, 149.53146853146853
0.3116788773388779, 149.27692307692308
0.3312259043659047, 149.02237762237763
0.3605294178794183, 148.70419580419582
0.38008495841995904, 148.41783216783216
0.39963198544698586, 148.1632867132867
0.42892698544698593, 147.87692307692308
0.448474012474013, 147.62237762237763
0.46802103950104, 147.36783216783218
0.48756806652806706, 147.11328671328673
0.5168715800415804, 146.79510489510488
0.5364271205821209, 146.50874125874125
0.5559741476091482, 146.2541958041958
0.585269147609148, 145.96783216783217
0.6048161746361751, 145.71328671328672
0.6243632016632021, 145.45874125874127
0.6536667151767157, 145.14055944055946
0.6732222557172562, 144.8541958041958
0.7025172557172561, 144.56783216783217
0.7220642827442834, 144.31328671328671
0.7513677962577969, 143.9951048951049
0.78067130977131, 143.6769230769231
0.8002183367983375, 143.42237762237764
0.8197483367983376, 143.23146853146852
0.8392783367983372, 143.04055944055943
0.8685818503118508, 142.72237762237762
0.8978853638253643, 142.4041958041958
0.9271888773388779, 142.086013986014
0.966248877338878, 141.70419580419582
1.005308877338878, 141.32237762237762
1.0345953638253642, 141.06783216783217
1.0638818503118512, 140.81328671328671
1.1029418503118509, 140.43146853146854
1.1322113097713105, 140.24055944055945
1.15174130977131, 140.04965034965036
1.181027796257797, 139.79510489510488
1.2102972557172562, 139.6041958041958
1.2298272557172563, 139.4132867132867
1.2591137422037428, 139.15874125874126
1.298139688149689, 138.9041958041958
1.3371826611226616, 138.586013986014
1.3762086070686077, 138.33146853146854
1.4152515800415808, 138.01328671328673
1.454277525987527, 137.75874125874125
1.483546985446986, 137.56783216783217
1.512833471933473, 137.31328671328671
1.5518594178794187, 137.05874125874126
1.5908853638253644, 136.8041958041958
1.6299113097713105, 136.54965034965036
1.6689372557172566, 136.29510489510488
1.7079632016632023, 136.04055944055943
1.7469891476091484, 135.78601398601398
1.7860150935550945, 135.53146853146853
1.8250410395010406, 135.27692307692308
1.8542934719334727, 135.14965034965036
1.883571444906446, 134.9269230769231
1.922588877338878, 134.70419580419582
1.9616063097713103, 134.48146853146852
2.000623742203743, 134.25874125874125
2.039649688149689, 134.0041958041958
2.078675634095635, 133.74965034965035
2.117684553014554, 133.55874125874126
2.156701985446986, 133.336013986014
2.1957194178794186, 133.11328671328673
2.234728336798338, 132.9223776223776
2.273737255717257, 132.73146853146852
2.312754688149689, 132.50874125874125
2.351755093555094, 132.34965034965035
2.3907554989605, 132.19055944055944
2.4297644178794187, 131.99965034965035
2.4687648232848245, 131.84055944055945
2.5077567151767166, 131.71328671328672
2.5467571205821216, 131.5541958041958
2.5857660395010402, 131.36328671328673
2.6247579313929323, 131.23601398601397
2.663758336798338, 131.0769230769231
2.7027502286902303, 130.94965034965037
2.7417506340956352, 130.79055944055943
2.780751039501041, 130.63146853146853
2.8197429313929323, 130.5041958041958
2.8587348232848244, 130.37692307692308
2.8977352286902303, 130.21783216783217
2.9367271205821215, 130.09055944055945
2.9757190124740136, 129.96328671328672
3.0147109043659057, 129.836013986014
3.053702796257797, 129.70874125874127
3.092694688149689, 129.58146853146854
3.131686580041581, 129.45419580419582
3.1706699584199605, 129.35874125874125
3.2096618503118517, 129.23146853146852
3.248653742203744, 129.1041958041958
3.287645634095636, 128.97692307692307
3.3266290124740134, 128.88146853146853
3.3656123908523927, 128.78601398601398
3.4045872557172574, 128.72237762237762
3.4435791476091486, 128.5951048951049
3.4825710395010407, 128.46783216783217
3.5215459043659063, 128.4041958041958
3.56052076923077, 128.34055944055945
3.599512661122662, 128.21328671328672
3.638487525987528, 128.14965034965036
3.6774623908523925, 128.086013986014
3.7164542827442846, 127.95874125874127
3.7554291476091493, 127.89510489510491
3.794404012474015, 127.83146853146853
3.833395904365906, 127.7041958041958
3.8723707692307707, 127.64055944055944
3.9113456340956363, 127.57692307692308
3.9503375259875275, 127.44965034965035
3.9893038773388794, 127.41783216783217
4.028287255717258, 127.32237762237762
4.0672621205821216, 127.25874125874125
4.106236985446987, 127.19510489510489
4.1452203638253655, 127.09965034965035
4.1841867151767165, 127.06783216783217
4.223178607068609, 126.94055944055944
4.26214495841996, 126.90874125874126
4.301128336798338, 126.81328671328671
4.3401032016632035, 126.74965034965035
4.379078066528068, 126.68601398601399
4.41804441787942, 126.65419580419581
4.4570277962577975, 126.55874125874126
4.495985634095636, 126.55874125874126
4.534977525987528, 126.43146853146854
4.573935363825365, 126.43146853146854
4.612910228690231, 126.36783216783218
4.651885093555096, 126.30419580419581
4.690842931392933, 126.30419580419581
4.729817796257798, 126.24055944055945
4.768792661122664, 126.17692307692309
4.807750498960501, 126.17692307692309
4.846725363825366, 126.11328671328673
4.885700228690231, 126.04965034965035
4.924658066528068, 126.04965034965035
4.963632931392933, 125.98601398601399
5.002607796257799, 125.92237762237762
5.041565634095637, 125.92237762237762
5.080523471933474, 125.92237762237762
5.119515363825366, 125.7951048951049
5.158473201663204, 125.7951048951049
5.1974310395010415, 125.7951048951049
5.236397390852393, 125.76328671328672
5.275380769230772, 125.66783216783217
5.314338607068609, 125.66783216783217
5.353296444906447, 125.66783216783217
5.392271309771312, 125.6041958041958
5.431246174636176, 125.54055944055943
5.4702040124740146, 125.54055944055943
5.509161850311853, 125.54055944055943
5.54811968814969, 125.54055944055943
5.587111580041582, 125.41328671328671
5.62606941787942, 125.41328671328671
5.665027255717258, 125.41328671328671
5.7039850935550955, 125.41328671328671
5.742942931392934, 125.41328671328671
5.781917796257799, 125.34965034965035
5.820892661122663, 125.28601398601398
5.859850498960501, 125.28601398601398
5.898808336798339, 125.28601398601398
5.9377661746361765, 125.28601398601398
5.976724012474015, 125.28601398601398
6.015681850311853, 125.28601398601398
6.054656715176717, 125.22237762237762
6.093631580041582, 125.15874125874126
6.13258941787942, 125.15874125874126
6.1715472557172575, 125.15874125874126
6.210505093555096, 125.15874125874126
6.249462931392934, 125.15874125874126
6.288420769230772, 125.15874125874126
6.327378607068609, 125.15874125874126
6.366336444906447, 125.15874125874126
6.405302796257799, 125.12692307692308
6.44426914760915, 125.0951048951049
6.483244012474015, 125.03146853146853
6.522201850311853, 125.03146853146853
6.56115968814969, 125.03146853146853
6.600117525987528, 125.03146853146853
6.639075363825366, 125.03146853146853
6.678033201663204, 125.03146853146853
6.716991039501042, 125.03146853146853
6.75594887733888, 125.03146853146853
6.794906715176718, 125.03146853146853
6.833864553014556, 125.03146853146853
6.872822390852392, 125.03146853146853
6.911780228690231, 125.03146853146853
6.950738066528069, 125.03146853146853
6.989695904365907, 125.03146853146853
7.028653742203745, 125.03146853146853
7.067611580041583, 125.03146853146853
7.106569417879419, 125.03146853146853
7.1455272557172576, 125.03146853146853
7.184485093555096, 125.03146853146853
7.223442931392934, 125.03146853146853
7.262400769230772, 125.03146853146853
7.30135860706861, 125.03146853146853
7.340316444906448, 125.03146853146853
7.3792742827442845, 125.03146853146853
7.418232120582123, 125.03146853146853
7.457189958419961, 125.03146853146853
7.496147796257799, 125.03146853146853
7.535105634095637, 125.03146853146853
7.574063471933475, 125.03146853146853
7.613004282744284, 125.0951048951049
7.6519536070686085, 125.12692307692308
7.690902931392935, 125.15874125874126
7.729860769230773, 125.15874125874126
7.768818607068611, 125.15874125874126
7.807776444906449, 125.15874125874126
7.846734282744287, 125.15874125874126
7.8856921205821235, 125.15874125874126
7.924649958419962, 125.15874125874126
7.9636077962578, 125.15874125874126
8.002565634095637, 125.15874125874126
8.04148941787942, 125.28601398601398
8.080447255717258, 125.28601398601398
8.119405093555095, 125.28601398601398
8.158362931392933, 125.28601398601398
8.197320769230771, 125.28601398601398
8.23627860706861, 125.28601398601398
8.27521941787942, 125.34965034965035
8.314160228690232, 125.41328671328671
8.353118066528069, 125.41328671328671
8.392075904365907, 125.41328671328671
8.431033742203745, 125.41328671328671
8.469991580041583, 125.41328671328671
8.508915363825366, 125.54055944055943
8.547873201663204, 125.54055944055943
8.586831039501043, 125.54055944055943
8.625788877338879, 125.54055944055943
8.664746715176717, 125.54055944055943
8.7036704989605, 125.66783216783217
8.742628336798338, 125.66783216783217
8.781586174636177, 125.66783216783217
8.820535498960503, 125.69965034965035
8.859467796257798, 125.7951048951049
8.898425634095636, 125.7951048951049
8.937383471933474, 125.7951048951049
8.976324282744285, 125.85874125874126
9.015265093555096, 125.92237762237762
9.054222931392934, 125.92237762237762
9.093163742203746, 125.98601398601399
9.132104553014555, 126.04965034965035
9.171062390852393, 126.04965034965035
9.210020228690231, 126.04965034965035
9.248944012474015, 126.17692307692309
9.287901850311853, 126.17692307692309
9.326842661122665, 126.24055944055945
9.365783471933474, 126.30419580419581
9.404741309771312, 126.30419580419581
9.443682120582123, 126.36783216783218
9.482622931392934, 126.43146853146854
9.521580769230772, 126.43146853146854
9.560504553014557, 126.55874125874126
9.599462390852393, 126.55874125874126
9.638386174636176, 126.68601398601399
9.677344012474014, 126.68601398601399
9.716284823284825, 126.74965034965035
9.755225634095638, 126.81328671328671
9.794166444906448, 126.87692307692308
9.833107255717259, 126.94055944055944
9.872048066528068, 127.0041958041958
9.91098887733888, 127.06783216783217
9.949929688149691, 127.13146853146853
9.988870498960502, 127.19510489510489
